,state,year,bacode,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,dobbscodev1,dobbscodev2,dobbscodev3,dobbscode_sensitivity,dobbscode_sensitivity_tx,deaths_nhblack,deaths_nhwhite,deaths_hisp,deaths_otherraceeth,deaths_con,deaths_noncon,deaths_neo,deaths_total,policy_on,exposed_infdeaths,time,deaths_nonneo,births_con,births_noncon,births_neo,births_nonneo,partial_ban,quarter,exposure_code,births_other
744,Kentucky,2018,1,2422,20968,1564,26160,1206,1.0,1,1,1.0,,23.0,120.0,,,51.0,103.0,94.0,154.0,0.0,0.0,2018-01-01,60.0,26160,26160,26160,26160,0,2018-Q1,0.0,1206
745,Kentucky,2018,2,2528,22349,1662,27762,1223,1.0,1,1,1.0,,27.0,124.0,,,49.0,112.0,100.0,161.0,0.0,0.0,2018-07-01,61.0,27762,27762,27762,27762,0,2018-Q3,0.0,1223
746,Kentucky,2019,1,2366,20391,1602,25520,1161,1.0,1,1,1.0,,29.0,103.0,,,32.0,111.0,105.0,143.0,0.0,0.0,2019-01-01,38.0,25520,25520,25520,25520,0,2019-Q1,0.0,1161
747,Kentucky,2019,2,2668,21824,1848,27549,1209,1.0,1,1,1.0,,28.0,85.0,,,26.0,97.0,76.0,123.0,0.0,0.0,2019-07-01,47.0,27549,27549,27549,27549,0,2019-Q3,0.0,1209
748,Kentucky,2020,1,2585,19830,1685,25227,1127,1.0,1,1,1.0,,36.0,118.0,,,41.0,125.0,111.0,166.0,0.0,0.0,2020-01-01,55.0,25227,25227,25227,25227,0,2020-Q1,0.0,1127
749,Kentucky,2020,2,2569,20896,1787,26441,1189,1.0,1,1,1.0,,37.0,108.0,13.0,,37.0,124.0,92.0,161.0,0.0,0.0,2020-07-01,69.0,26441,26441,26441,26441,0,2020-Q3,0.0,1189
750,Kentucky,2021,1,2463,19800,1709,25034,1062,1.0,1,1,1.0,,37.0,98.0,,,28.0,125.0,87.0,153.0,0.0,0.0,2021-01-01,66.0,25034,25034,25034,25034,0,2021-Q1,0.0,1062
751,Kentucky,2021,2,2661,21261,2028,27180,1230,1.0,1,1,1.0,,25.0,130.0,10.0,,50.0,122.0,100.0,172.0,0.0,0.0,2021-07-01,72.0,27180,27180,27180,27180,0,2021-Q3,0.0,1230
752,Kentucky,2022,1,2452,19518,2036,25190,1184,1.0,1,1,1.0,,28.0,111.0,12.0,,28.0,127.0,83.0,155.0,1.0,0.0,2022-01-01,72.0,25190,25190,25190,25190,0,2022-Q1,0.0,1184
753,Kentucky,2022,2,2591,20966,2255,27125,1313,1.0,1,1,1.0,,21.0,105.0,13.0,,40.0,107.0,94.0,147.0,1.0,0.0,2022-07-01,53.0,27125,27125,27125,27125,0,2022-Q3,0.0,1313
754,Kentucky,2023,1,2471,19437,2294,25442,1240,1.0,1,1,1.0,,32.0,113.0,14.0,,36.0,127.0,94.0,163.0,1.0,1.0,2023-01-01,69.0,25442,25442,25442,25442,0,2023-Q1,1.0,1240
755,Kentucky,2023,2,2465,20230,2558,26542,1289,1.0,1,1,1.0,,35.0,114.0,19.0,10.0,41.0,139.0,106.0,180.0,1.0,1.0,2023-07-01,74.0,26542,26542,26542,26542,0,2023-Q3,1.0,1289
774,Louisiana,2012,1,11119,16032,1755,29761,855,1.0,1,1,1.0,,130.0,107.0,11.0,,40.0,210.0,146.0,250.0,,0.0,2012-01-01,104.0,29761,29761,29761,29761,0,2012-Q1,0.0,855
775,Louisiana,2012,2,12727,17284,1982,32881,888,1.0,1,1,1.0,,156.0,90.0,,,53.0,208.0,157.0,261.0,,0.0,2012-07-01,104.0,32881,32881,32881,32881,0,2012-Q3,0.0,888
776,Louisiana,2013,1,11084,15969,1775,29629,801,1.0,1,1,1.0,,174.0,106.0,,,61.0,229.0,157.0,290.0,,0.0,2013-01-01,133.0,29629,29629,29629,29629,0,2013-Q1,0.0,801
777,Louisiana,2013,2,12947,17614,2124,33572,887,1.0,1,1,1.0,,151.0,88.0,14.0,,49.0,208.0,165.0,257.0,,0.0,2013-07-01,92.0,33572,33572,33572,33572,0,2013-Q3,0.0,887
778,Louisiana,2014,1,11305,16557,1963,30634,809,1.0,1,1,1.0,,126.0,101.0,10.0,,40.0,204.0,134.0,244.0,,0.0,2014-01-01,110.0,30634,30634,30634,30634,0,2014-Q1,0.0,809
779,Louisiana,2014,2,12917,17707,2286,33863,953,1.0,1,1,1.0,,137.0,90.0,11.0,,43.0,196.0,144.0,239.0,,0.0,2014-07-01,95.0,33863,33863,33863,33863,0,2014-Q3,0.0,953
780,Louisiana,2015,1,11226,16260,2205,30529,838,1.0,1,1,1.0,,142.0,79.0,16.0,,32.0,208.0,137.0,240.0,,0.0,2015-01-01,103.0,30529,30529,30529,30529,0,2015-Q1,0.0,838
781,Louisiana,2015,2,12838,17787,2621,34163,917,1.0,1,1,1.0,,143.0,97.0,13.0,,46.0,212.0,145.0,258.0,,0.0,2015-07-01,113.0,34163,34163,34163,34163,0,2015-Q3,0.0,917
782,Louisiana,2016,1,10747,16156,2298,30293,1092,1.0,1,1,1.0,,145.0,89.0,13.0,,43.0,206.0,145.0,249.0,0.0,0.0,2016-01-01,104.0,30293,30293,30293,30293,0,2016-Q1,0.0,1092
783,Louisiana,2016,2,12388,16852,2399,32885,1246,1.0,1,1,1.0,,160.0,84.0,,,46.0,208.0,133.0,254.0,0.0,0.0,2016-07-01,121.0,32885,32885,32885,32885,0,2016-Q3,0.0,1246
784,Louisiana,2017,1,10539,15100,2253,28957,1065,1.0,1,1,1.0,,118.0,68.0,,,34.0,162.0,104.0,196.0,0.0,0.0,2017-01-01,92.0,28957,28957,28957,28957,0,2017-Q1,0.0,1065
785,Louisiana,2017,2,11930,16409,2525,32061,1197,1.0,1,1,1.0,,134.0,78.0,20.0,,32.0,225.0,115.0,235.0,0.0,0.0,2017-07-01,120.0,32061,32061,32061,32061,0,2017-Q3,0.0,1197
786,Louisiana,2018,1,10497,14818,2243,28686,1128,1.0,1,1,1.0,,120.0,82.0,10.0,,44.0,171.0,119.0,215.0,0.0,0.0,2018-01-01,96.0,28686,28686,28686,28686,0,2018-Q1,0.0,1128
787,Louisiana,2018,2,11622,15640,2474,30929,1193,1.0,1,1,1.0,,133.0,90.0,15.0,,42.0,197.0,145.0,239.0,0.0,0.0,2018-07-01,94.0,30929,30929,30929,30929,0,2018-Q3,0.0,1193
788,Louisiana,2019,1,10312,14233,2254,27849,1050,1.0,1,1,1.0,,145.0,88.0,16.0,,52.0,198.0,153.0,250.0,0.0,0.0,2019-01-01,97.0,27849,27849,27849,27849,0,2019-Q1,0.0,1050
789,Louisiana,2019,2,11794,15395,2740,31092,1163,1.0,1,1,1.0,,118.0,73.0,22.0,,54.0,164.0,138.0,218.0,0.0,0.0,2019-07-01,80.0,31092,31092,31092,31092,0,2019-Q3,0.0,1163
790,Louisiana,2020,1,10126,14064,2411,27634,1033,1.0,1,1,1.0,,123.0,69.0,,,32.0,170.0,107.0,202.0,0.0,0.0,2020-01-01,95.0,27634,27634,27634,27634,0,2020-Q1,0.0,1033
791,Louisiana,2020,2,11426,14571,2605,29694,1092,1.0,1,1,1.0,,134.0,77.0,15.0,,46.0,182.0,132.0,228.0,0.0,0.0,2020-07-01,96.0,29694,29694,29694,29694,0,2020-Q3,0.0,1092
792,Louisiana,2021,1,10076,13866,2352,27310,1016,1.0,1,1,1.0,,122.0,79.0,12.0,,31.0,184.0,116.0,215.0,0.0,0.0,2021-01-01,99.0,27310,27310,27310,27310,0,2021-Q1,0.0,1016
793,Louisiana,2021,2,10882,15234,2915,30127,1096,1.0,1,1,1.0,,118.0,65.0,10.0,,33.0,168.0,101.0,201.0,0.0,0.0,2021-07-01,100.0,30127,30127,30127,30127,0,2021-Q3,0.0,1096
794,Louisiana,2022,1,9390,13268,2659,26354,1037,1.0,1,1,1.0,,116.0,66.0,13.0,,31.0,170.0,101.0,201.0,1.0,0.0,2022-01-01,100.0,26354,26354,26354,26354,0,2022-Q1,0.0,1037
795,Louisiana,2022,2,10839,14837,3277,30125,1172,1.0,1,1,1.0,,126.0,68.0,16.0,,22.0,191.0,119.0,213.0,1.0,0.0,2022-07-01,94.0,30125,30125,30125,30125,0,2022-Q3,0.0,1172
796,Louisiana,2023,1,9485,13075,2837,26451,1054,1.0,1,1,1.0,,107.0,78.0,14.0,,43.0,157.0,108.0,200.0,1.0,1.0,2023-01-01,92.0,26451,26451,26451,26451,0,2023-Q1,1.0,1054
797,Louisiana,2023,2,10140,14148,3127,28476,1061,1.0,1,1,1.0,,108.0,70.0,14.0,,29.0,167.0,109.0,196.0,1.0,1.0,2023-07-01,87.0,28476,28476,28476,28476,0,2023-Q3,1.0,1061
816,Maine,2012,1,212,5760,95,6256,189,0.0,0,0,0.0,0.0,,33.0,,,11.0,29.0,26.0,40.0,,0.0,2012-01-01,14.0,6256,6256,6256,6256,0,2012-Q1,0.0,189
817,Maine,2012,2,187,6022,113,6542,220,0.0,0,0,0.0,0.0,,41.0,,,12.0,34.0,24.0,46.0,,0.0,2012-07-01,22.0,6542,6542,6542,6542,0,2012-Q3,0.0,220
818,Maine,2013,1,240,5790,102,6328,196,0.0,0,0,0.0,0.0,,,,,,,,,,0.0,2013-01-01,,6328,6328,6328,6328,0,2013-Q1,0.0,196
819,Maine,2013,2,203,5984,70,6448,191,0.0,0,0,0.0,0.0,,,,,,,,,,0.0,2013-07-01,,6448,6448,6448,6448,0,2013-Q3,0.0,191
820,Maine,2014,1,211,5753,95,6257,198,0.0,0,0,0.0,0.0,,,,,,,,,,0.0,2014-01-01,,6257,6257,6257,6257,0,2014-Q1,0.0,198
821,Maine,2014,2,231,5901,105,6441,204,0.0,0,0,0.0,0.0,,,,,,,,,,0.0,2014-07-01,,6441,6441,6441,6441,0,2014-Q3,0.0,204
822,Maine,2015,1,220,5699,119,6207,169,0.0,0,0,0.0,0.0,,44.0,,,14.0,32.0,33.0,46.0,,0.0,2015-01-01,13.0,6207,6207,6207,6207,0,2015-Q1,0.0,169
823,Maine,2015,2,243,5864,132,6400,161,0.0,0,0,0.0,0.0,,32.0,,,,34.0,21.0,37.0,,0.0,2015-07-01,16.0,6400,6400,6400,6400,0,2015-Q3,0.0,161
824,Maine,2016,1,204,5671,118,6300,307,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2016-01-01,,6300,6300,6300,6300,0,2016-Q1,0.0,307
825,Maine,2016,2,207,5813,120,6405,265,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2016-07-01,,6405,6405,6405,6405,0,2016-Q3,0.0,265
826,Maine,2017,1,265,5340,98,5994,291,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2017-01-01,,5994,5994,5994,5994,0,2017-Q1,0.0,291
827,Maine,2017,2,280,5618,131,6304,275,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2017-07-01,,6304,6304,6304,6304,0,2017-Q3,0.0,275
828,Maine,2018,1,248,5358,107,5962,249,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2018-01-01,,5962,5962,5962,5962,0,2018-Q1,0.0,249
829,Maine,2018,2,298,5664,117,6349,270,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2018-07-01,,6349,6349,6349,6349,0,2018-Q3,0.0,270
830,Maine,2019,1,258,5112,122,5772,280,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2019-01-01,,5772,5772,5772,5772,0,2019-Q1,0.0,280
831,Maine,2019,2,283,5289,135,6007,300,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2019-07-01,,6007,6007,6007,6007,0,2019-Q3,0.0,300
832,Maine,2020,1,262,5049,114,5683,258,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2020-01-01,,5683,5683,5683,5683,0,2020-Q1,0.0,258
833,Maine,2020,2,252,5182,144,5856,278,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2020-07-01,,5856,5856,5856,5856,0,2020-Q3,0.0,278
834,Maine,2021,1,256,5102,154,5782,270,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2021-01-01,,5782,5782,5782,5782,0,2021-Q1,0.0,270
835,Maine,2021,2,295,5517,151,6224,261,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2021-07-01,,6224,6224,6224,6224,0,2021-Q3,0.0,261
836,Maine,2022,1,304,5194,159,5869,212,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2022-01-01,,5869,5869,5869,5869,0,2022-Q1,0.0,212
837,Maine,2022,2,375,5446,179,6224,224,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2022-07-01,,6224,6224,6224,6224,0,2022-Q3,0.0,224
838,Maine,2023,1,427,4871,180,5723,245,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2023-01-01,,5723,5723,5723,5723,0,2023-Q1,0.0,245
839,Maine,2023,2,363,5144,154,5904,243,0.0,0,0,0.0,0.0,,,,,,,,,0.0,0.0,2023-07-01,,5904,5904,5904,5904,0,2023-Q3,0.0,243
858,Maryland,2012,1,11440,16320,5008,35502,2734,0.0,0,0,0.0,0.0,115.0,70.0,28.0,,33.0,187.0,163.0,220.0,,0.0,2012-01-01,57.0,35502,35502,35502,35502,0,2012-Q1,0.0,2734
859,Maryland,2012,2,12430,16838,5220,37381,2893,0.0,0,0,0.0,0.0,141.0,58.0,32.0,15.0,44.0,203.0,185.0,247.0,,0.0,2012-07-01,62.0,37381,37381,37381,37381,0,2012-Q3,0.0,2893
860,Maryland,2013,1,11268,15937,5039,34966,2722,0.0,0,0,0.0,0.0,110.0,81.0,26.0,,30.0,194.0,151.0,224.0,,0.0,2013-01-01,73.0,34966,34966,34966,34966,0,2013-Q1,0.0,2722
861,Maryland,2013,2,12081,16631,5476,36987,2799,0.0,0,0,0.0,0.0,139.0,76.0,25.0,12.0,32.0,221.0,176.0,253.0,,0.0,2013-07-01,77.0,36987,36987,36987,36987,0,2013-Q3,0.0,2799
862,Maryland,2014,1,11519,16241,5169,35757,2828,0.0,0,0,0.0,0.0,125.0,72.0,27.0,15.0,47.0,194.0,168.0,241.0,,0.0,2014-01-01,73.0,35757,35757,35757,35757,0,2014-Q1,0.0,2828
863,Maryland,2014,2,12449,16937,5805,38164,2973,0.0,0,0,0.0,0.0,129.0,72.0,23.0,12.0,36.0,201.0,170.0,237.0,,0.0,2014-07-01,67.0,38164,38164,38164,38164,0,2014-Q3,0.0,2973
864,Maryland,2015,1,11639,15857,5590,35970,2884,0.0,0,0,0.0,0.0,134.0,60.0,38.0,16.0,49.0,202.0,186.0,251.0,,0.0,2015-01-01,65.0,35970,35970,35970,35970,0,2015-Q1,0.0,2884
865,Maryland,2015,2,11987,16555,6160,37646,2944,0.0,0,0,0.0,0.0,133.0,70.0,24.0,11.0,37.0,202.0,171.0,239.0,,0.0,2015-07-01,68.0,37646,37646,37646,37646,0,2015-Q3,0.0,2944
866,Maryland,2016,1,11147,15524,5713,35845,3461,0.0,0,0,0.0,0.0,116.0,81.0,31.0,10.0,43.0,197.0,175.0,240.0,0.0,0.0,2016-01-01,65.0,35845,35845,35845,35845,0,2016-Q1,0.0,3461
867,Maryland,2016,2,11682,15754,6159,37291,3696,0.0,0,0,0.0,0.0,132.0,62.0,33.0,13.0,42.0,198.0,166.0,240.0,0.0,0.0,2016-07-01,74.0,37291,37291,37291,37291,0,2016-Q3,0.0,3696
868,Maryland,2017,1,10747,14432,5793,34461,3489,0.0,0,0,0.0,0.0,122.0,58.0,35.0,,37.0,190.0,159.0,227.0,0.0,0.0,2017-01-01,68.0,34461,34461,34461,34461,0,2017-Q1,0.0,3489
869,Maryland,2017,2,11580,15377,6430,37180,3793,0.0,0,0,0.0,0.0,135.0,63.0,22.0,10.0,50.0,212.0,156.0,233.0,0.0,0.0,2017-07-01,77.0,37180,37180,37180,37180,0,2017-Q3,0.0,3793
870,Maryland,2018,1,10631,14439,5951,34508,3487,0.0,0,0,0.0,0.0,109.0,52.0,21.0,,31.0,171.0,141.0,202.0,0.0,0.0,2018-01-01,61.0,34508,34508,34508,34508,0,2018-Q1,0.0,3487
871,Maryland,2018,2,11262,15146,6519,36572,3645,0.0,0,0,0.0,0.0,117.0,61.0,26.0,19.0,35.0,195.0,155.0,230.0,0.0,0.0,2018-07-01,75.0,36572,36572,36572,36572,0,2018-Q3,0.0,3645
872,Maryland,2019,1,10267,14242,6076,34035,3450,0.0,0,0,0.0,0.0,90.0,54.0,27.0,10.0,33.0,150.0,123.0,183.0,0.0,0.0,2019-01-01,60.0,34035,34035,34035,34035,0,2019-Q1,0.0,3450
873,Maryland,2019,2,11227,14604,6796,36143,3516,0.0,0,0,0.0,0.0,115.0,65.0,39.0,,40.0,190.0,153.0,230.0,0.0,0.0,2019-07-01,77.0,36143,36143,36143,36143,0,2019-Q3,0.0,3516
874,Maryland,2020,1,10357,13884,6501,34014,3272,0.0,0,0,0.0,0.0,107.0,50.0,19.0,,20.0,165.0,136.0,185.0,0.0,0.0,2020-01-01,49.0,34014,34014,34014,34014,0,2020-Q1,0.0,3272
875,Maryland,2020,2,10512,14176,6533,34540,3319,0.0,0,0,0.0,0.0,105.0,49.0,41.0,,36.0,170.0,143.0,206.0,0.0,0.0,2020-07-01,63.0,34540,34540,34540,34540,0,2020-Q3,0.0,3319
876,Maryland,2021,1,9915,13724,6124,32801,3038,0.0,0,0,0.0,0.0,96.0,55.0,31.0,14.0,47.0,156.0,143.0,203.0,0.0,0.0,2021-01-01,60.0,32801,32801,32801,32801,0,2021-Q1,0.0,3038
877,Maryland,2021,2,10534,14469,7040,35484,3441,0.0,0,0,0.0,0.0,102.0,53.0,37.0,14.0,25.0,187.0,139.0,212.0,0.0,0.0,2021-07-01,73.0,35484,35484,35484,35484,0,2021-Q3,0.0,3441
878,Maryland,2022,1,9964,13440,6909,33534,3221,0.0,0,0,0.0,0.0,104.0,39.0,34.0,20.0,29.0,168.0,137.0,197.0,0.0,0.0,2022-01-01,60.0,33534,33534,33534,33534,0,2022-Q1,0.0,3221
879,Maryland,2022,2,10474,13893,7489,35248,3392,0.0,0,0,0.0,0.0,109.0,51.0,46.0,18.0,38.0,187.0,152.0,225.0,0.0,0.0,2022-07-01,73.0,35248,35248,35248,35248,0,2022-Q3,0.0,3392
880,Maryland,2023,1,9401,12847,6879,32313,3186,0.0,0,0,0.0,0.0,85.0,57.0,33.0,12.0,35.0,157.0,129.0,192.0,0.0,0.0,2023-01-01,63.0,32313,32313,32313,32313,0,2023-Q1,0.0,3186
881,Maryland,2023,2,9538,12899,7563,33281,3281,0.0,0,0,0.0,0.0,89.0,38.0,35.0,12.0,32.0,150.0,118.0,182.0,0.0,0.0,2023-07-01,64.0,33281,33281,33281,33281,0,2023-Q3,0.0,3281
900,Massachusetts,2012,1,3347,22342,6069,35272,3514,0.0,0,0,,,31.0,78.0,37.0,,24.0,131.0,116.0,155.0,,0.0,2012-01-01,39.0,35272,35272,35272,35272,0,2012-Q1,0.0,3514
901,Massachusetts,2012,2,3658,23158,6502,37167,3849,0.0,0,0,,,28.0,81.0,32.0,10.0,27.0,125.0,100.0,152.0,,0.0,2012-07-01,52.0,37167,37167,37167,37167,0,2012-Q3,0.0,3849
902,Massachusetts,2013,1,3453,21926,6054,34982,3549,0.0,0,0,,,39.0,89.0,27.0,,30.0,133.0,126.0,163.0,,0.0,2013-01-01,37.0,34982,34982,34982,34982,0,2013-Q1,0.0,3549
903,Massachusetts,2013,2,3647,23120,6322,36806,3717,0.0,0,0,,,26.0,77.0,22.0,,25.0,110.0,95.0,135.0,,0.0,2013-07-01,40.0,36806,36806,36806,36806,0,2013-Q3,0.0,3717
904,Massachusetts,2014,1,3430,21949,6088,35139,3672,0.0,0,0,,,28.0,80.0,37.0,10.0,27.0,135.0,118.0,162.0,,0.0,2014-01-01,44.0,35139,35139,35139,35139,0,2014-Q1,0.0,3672
905,Massachusetts,2014,2,3735,22593,6634,36769,3807,0.0,0,0,,,25.0,94.0,20.0,,22.0,131.0,115.0,153.0,,0.0,2014-07-01,38.0,36769,36769,36769,36769,0,2014-Q3,0.0,3807
906,Massachusetts,2015,1,3387,21602,6432,35144,3723,0.0,0,0,,,27.0,95.0,28.0,,20.0,140.0,124.0,160.0,,0.0,2015-01-01,36.0,35144,35144,35144,35144,0,2015-Q1,0.0,3723
907,Massachusetts,2015,2,3632,22049,6583,36348,4084,0.0,0,0,,,30.0,72.0,33.0,,17.0,132.0,112.0,149.0,,0.0,2015-07-01,37.0,36348,36348,36348,36348,0,2015-Q3,0.0,4084
908,Massachusetts,2016,1,3274,20952,6375,34987,4386,0.0,0,0,,,29.0,63.0,36.0,,25.0,116.0,111.0,141.0,0.0,0.0,2016-01-01,30.0,34987,34987,34987,34987,0,2016-Q1,0.0,4386
909,Massachusetts,2016,2,3599,21183,6806,36330,4742,0.0,0,0,,,25.0,70.0,29.0,10.0,23.0,115.0,99.0,138.0,0.0,0.0,2016-07-01,39.0,36330,36330,36330,36330,0,2016-Q3,0.0,4742
910,Massachusetts,2017,1,3301,19906,6584,34436,4645,0.0,0,0,,,18.0,64.0,33.0,,23.0,101.0,86.0,124.0,0.0,0.0,2017-01-01,38.0,34436,34436,34436,34436,0,2017-Q1,0.0,4645
911,Massachusetts,2017,2,3652,20867,7025,36266,4722,0.0,0,0,,,32.0,57.0,38.0,,30.0,127.0,93.0,138.0,0.0,0.0,2017-07-01,45.0,36266,36266,36266,36266,0,2017-Q3,0.0,4722
912,Massachusetts,2018,1,3432,19743,6681,34176,4320,0.0,0,0,,,31.0,66.0,33.0,,28.0,107.0,100.0,135.0,0.0,0.0,2018-01-01,35.0,34176,34176,34176,34176,0,2018-Q1,0.0,4320
913,Massachusetts,2018,2,3394,19920,7129,34933,4490,0.0,0,0,,,32.0,79.0,30.0,,33.0,122.0,123.0,155.0,0.0,0.0,2018-07-01,32.0,34933,34933,34933,34933,0,2018-Q3,0.0,4490
914,Massachusetts,2019,1,3271,19252,6771,33601,4307,0.0,0,0,,,25.0,57.0,31.0,,26.0,99.0,87.0,125.0,0.0,0.0,2019-01-01,38.0,33601,33601,33601,33601,0,2019-Q1,0.0,4307
915,Massachusetts,2019,2,3579,19967,7371,35516,4599,0.0,0,0,,,24.0,58.0,36.0,,30.0,99.0,100.0,129.0,0.0,0.0,2019-07-01,29.0,35516,35516,35516,35516,0,2019-Q3,0.0,4599
916,Massachusetts,2020,1,3257,18970,6874,33366,4265,0.0,0,0,,,26.0,62.0,36.0,,27.0,105.0,98.0,132.0,0.0,0.0,2020-01-01,34.0,33366,33366,33366,33366,0,2020-Q1,0.0,4265
917,Massachusetts,2020,2,3323,18387,7206,33062,4146,0.0,0,0,,,31.0,62.0,26.0,,21.0,108.0,90.0,129.0,0.0,0.0,2020-07-01,39.0,33062,33062,33062,33062,0,2020-Q3,0.0,4146
918,Massachusetts,2021,1,3086,19481,6852,33389,3970,0.0,0,0,,,18.0,43.0,32.0,10.0,17.0,88.0,80.0,105.0,0.0,0.0,2021-01-01,25.0,33389,33389,33389,33389,0,2021-Q1,0.0,3970
919,Massachusetts,2021,2,3588,20336,7699,35748,4125,0.0,0,0,,,36.0,51.0,24.0,,25.0,98.0,84.0,123.0,0.0,0.0,2021-07-01,39.0,35748,35748,35748,35748,0,2021-Q3,0.0,4125
920,Massachusetts,2022,1,3413,18317,7441,33230,4059,0.0,0,0,,,19.0,56.0,28.0,,20.0,88.0,69.0,108.0,0.0,0.0,2022-01-01,39.0,33230,33230,33230,33230,0,2022-Q1,0.0,4059
921,Massachusetts,2022,2,3712,19365,7942,35354,4335,0.0,0,0,,,22.0,57.0,34.0,,16.0,103.0,81.0,119.0,0.0,0.0,2022-07-01,38.0,35354,35354,35354,35354,0,2022-Q3,0.0,4335
922,Massachusetts,2023,1,3441,17788,7668,32803,3906,0.0,0,0,,,18.0,44.0,29.0,10.0,19.0,82.0,73.0,101.0,0.0,0.0,2023-01-01,28.0,32803,32803,32803,32803,0,2023-Q1,0.0,3906
923,Massachusetts,2023,2,3859,18240,8032,34290,4159,0.0,0,0,,,24.0,50.0,28.0,10.0,17.0,95.0,79.0,112.0,0.0,0.0,2023-07-01,33.0,34290,34290,34290,34290,0,2023-Q3,0.0,4159
942,Michigan,2012,1,10583,38598,3580,55303,2542,0.0,0,0,0.0,0.0,149.0,209.0,28.0,13.0,69.0,330.0,269.0,399.0,,0.0,2012-01-01,130.0,55303,55303,55303,55303,0,2012-Q1,0.0,2542
943,Michigan,2012,2,10960,40446,3800,57788,2582,0.0,0,0,0.0,0.0,140.0,194.0,33.0,14.0,58.0,325.0,270.0,383.0,,0.0,2012-07-01,113.0,57788,57788,57788,57788,0,2012-Q3,0.0,2582
944,Michigan,2013,1,10749,38557,3518,55227,2403,0.0,0,0,0.0,0.0,132.0,190.0,48.0,,84.0,297.0,253.0,381.0,,0.0,2013-01-01,128.0,55227,55227,55227,55227,0,2013-Q1,0.0,2403
945,Michigan,2013,2,11308,40550,3800,58262,2604,0.0,0,0,0.0,0.0,147.0,224.0,37.0,10.0,74.0,344.0,292.0,418.0,,0.0,2013-07-01,126.0,58262,58262,58262,58262,0,2013-Q3,0.0,2604
946,Michigan,2014,1,10769,39483,3614,56259,2393,0.0,0,0,0.0,0.0,140.0,191.0,26.0,17.0,60.0,315.0,241.0,375.0,,0.0,2014-01-01,134.0,56259,56259,56259,56259,0,2014-Q1,0.0,2393
947,Michigan,2014,2,10881,40821,3738,58116,2676,0.0,0,0,0.0,0.0,125.0,206.0,29.0,10.0,77.0,293.0,251.0,370.0,,0.0,2014-07-01,119.0,58116,58116,58116,58116,0,2014-Q3,0.0,2676
948,Michigan,2015,1,10785,38851,3598,55684,2450,0.0,0,0,0.0,0.0,143.0,180.0,45.0,,79.0,299.0,244.0,378.0,,0.0,2015-01-01,134.0,55684,55684,55684,55684,0,2015-Q1,0.0,2450
949,Michigan,2015,2,11037,40109,3833,57628,2649,0.0,0,0,0.0,0.0,137.0,189.0,32.0,,74.0,292.0,236.0,366.0,,0.0,2015-07-01,130.0,57628,57628,57628,57628,0,2015-Q3,0.0,2649
950,Michigan,2016,1,9989,38560,3649,55900,3702,0.0,0,0,0.0,0.0,132.0,190.0,31.0,13.0,75.0,294.0,241.0,369.0,0.0,0.0,2016-01-01,128.0,55900,55900,55900,55900,0,2016-Q1,0.0,3702
951,Michigan,2016,2,10576,39136,3836,57415,3867,0.0,0,0,0.0,0.0,141.0,172.0,38.0,10.0,75.0,286.0,236.0,361.0,0.0,0.0,2016-07-01,125.0,57415,57415,57415,57415,0,2016-Q3,0.0,3867
952,Michigan,2017,1,10193,37336,3564,54837,3744,0.0,0,0,0.0,0.0,162.0,178.0,25.0,,62.0,312.0,244.0,374.0,0.0,0.0,2017-01-01,130.0,54837,54837,54837,54837,0,2017-Q1,0.0,3744
953,Michigan,2017,2,10656,38242,3775,56589,3916,0.0,0,0,0.0,0.0,144.0,176.0,32.0,20.0,79.0,350.0,258.0,381.0,0.0,0.0,2017-07-01,123.0,56589,56589,56589,56589,0,2017-Q3,0.0,3916
954,Michigan,2018,1,10297,36967,3435,54444,3745,0.0,0,0,0.0,0.0,145.0,173.0,30.0,11.0,63.0,301.0,241.0,364.0,0.0,0.0,2018-01-01,123.0,54444,54444,54444,54444,0,2018-Q1,0.0,3745
955,Michigan,2018,2,10261,37810,3704,55588,3813,0.0,0,0,0.0,0.0,146.0,139.0,26.0,,59.0,261.0,203.0,320.0,0.0,0.0,2018-07-01,117.0,55588,55588,55588,55588,0,2018-Q3,0.0,3813
